OBJECTID,ZONE_,DISTRICT,MAPNO,ARTICLE,SUBDISTRIC,Unique_Code,FAR,Zone_Desc,Shape_STArea_1,Shape_STLength_1,Urban_Label,Shape__Area,Shape__Length
4184,CUSTOM HOUSE MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets CUSTOM HOUSE MEDIUM DENSITY AREA,10,Medium Density Area,164837.66821289,1972.34986971,CHMDAART45,164837.668212891,1972.34986970834
4185,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,39602.52636719,805.27058298,OSUPART45,39602.5263671875,805.270582975959
4186,OLD STATE HOUSE PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets OLD STATE HOUSE PROTECTION AREA,4,Protection Area,16406.59130859,723.49641582,OSHPAART45,16406.5913085938,723.496415823933
4187,SALTONSTALL PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets STALTONSTALL PROTECTION AREA,3,Protection Area,72653.82373047,1148.62709278,SPAART45,72653.8237304688,1148.62709277878
4188,OS-P,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-P,,Parkland Open Space,53858.50415039,968.88454937,OSPART45,53858.5041503906,968.884549369294
4189,OS-CM,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-CM,,Cemetery Open Space,90604.5234375,1217.75325717,OSCMART45,90604.5234375,1217.75325717435
4190,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,50406.69067383,1089.82152502,OSUPART45,50406.6906738281,1089.82152502441
4191,PEMBERTON SQUARE PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets PEMBERTON SQUARE PROTECTION AREA,8,Protection Area,267067.76171875,4069.31699191,PSPAART45,267067.76171875,4069.31699191368
4192,NEW CHARDON STREET MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets NEW CHARDON STREET MEDIUM DENSITY AREA,10,Medium Density Area,242298.92333984,2390.09760878,NCSMDAART45,242298.923339844,2390.0976087829
4193,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,60745.98071289,1241.90927164,OSUPART45,60745.9807128906,1241.90927163842
4194,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,510969.87011719,6103.3798272,OSUPART45,510969.870117188,6103.37982719615
4195,CONGRESS/STATE STREET MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets CONGRESS/STATE STREET MEDIUM DENSITY AREA,10,Medium Density Area,76162.6315918,1177.63458103,CSMDAART45,76162.6315917969,1177.63458102875
4196,CITY HALL MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets CITY HALL MEDIUM DENSITY AREA,10,Medium Density Area,28940.66137695,928.22442802,CHMDAART45,28940.6613769531,928.224428019314
4197,SEARS CRESCENT PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets SEARS CRESCENT PROTECTION AREA,4,Protection Area,51019.56811523,1032.27192979,SCPAART45,51019.5681152344,1032.27192978853
4198,STATE STREET PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets STATE STREET PROTECTION AREA,8,Protection Area,111216.49267578,1701.36071202,SSPAART45,111216.492675781,1701.3607120198
4199,BLACKSTONE BLOCK PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets BLACKSTONE BLOCK PROTECTION AREA,3,Protection Area,27890.67578125,755.71429563,BBPAART45,27890.67578125,755.714295634436
4200,BLACKSTONE BLOCK PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets BLACKSTONE BLOCK PROTECTION AREA,3,Protection Area,120477.40039063,2344.00714234,BBPAART45,120477.400390625,2344.0071423364
4201,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,51685.07250977,1215.24431184,OSUPART45,51685.0725097656,1215.2443118359
4202,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,24605.09423828,770.41630909,OSUPART45,24605.0942382812,770.416309090573
4203,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,46492.91943359,981.96175491,OSUPART45,46492.9194335938,981.961754913635
4204,OS-UP,Government Center/Markets,1H,45,Open Space,Government Center/Markets OS-UP,,Urban Plaza Open Space,24149.38183594,711.57645749,OSUPART45,24149.3818359375,711.576457492699
4205,STATE HOUSE PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets STATE HOUSE PROTECTION AREA,4,Protection Area,352393.56079102,3851.83812084,SHPAART45,352393.560791016,3851.83812084451
4206,SUDBURY STREET RESTRICTED GROWTH AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets SUDBURY STREET RESTRICTED GROWTH AREA,7,Restricted Growth Area,605689.73974609,4192.76507279,SSRGAART45,667556.983398438,4533.12505678207
4207,CITY HALL MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets CITY HALL MEDIUM DENSITY AREA,10,Medium Density Area,81178.18432617,1148.80282288,CHMDAART45,81178.1843261719,1148.80282287749
4208,PEMBERTON SQUARE PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets PEMBERTON SQUARE PROTECTION AREA,8,Protection Area,705710.56005859,5691.90847262,PSPAART45,705710.560058594,5691.90847262125
4209,CONGRESS/STATE STREET MEDIUM DENSITY AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets CONGRESS/STATE STREET MEDIUM DENSITY AREA,10,Medium Density Area,50995.75976563,1008.42534141,CSMDAART45,50995.759765625,1008.42534140624
4210,MARKETS PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets MARKETS PROTECTION AREA,4,Protection Area,575480.02050781,4278.44462625,MPAART45,575480.020507812,4278.44462624938
4211,NEW ECONOMY DEVELOPMENT AREA,North Station Economic Development Area,1B,39,Mixed Use,North Station Economic Development Area NEW ECONOMY DEVELOPMENT AREA,10,Economic Development Area,292606.65209961,2169.00511733,NEDAART39,292606.652099609,2169.00511732621
4212,GENERAL AREA,North Station Economic Development Area,1B,39,Mixed Use,North Station Economic Development Area GENERAL AREA,10,General Area,178555.00585938,1696.08010712,GAART39,178555.005859375,1696.08010711741
4213,NEW BOSTON GARDEN DEVELOPMENT AREA,North Station Economic Development Area,1B,39,Mixed Use,North Station Economic Development Area NEW BOSTON GARDEN DEVELOPMENT AREA,11,New Boston Garden Development Area,355766.82568359,2691.94829243,NBGDAART39,355766.825683594,2691.94829242791
4214,OS-A,North Station Economic Development Area,1B,39,Open Space,North Station Economic Development Area OS-A,,Air-Right Open Space,119865.44995117,1722.37215405,OSAART39,119865.449951172,1722.37215405022
4215,GENERAL AREA,North Station Economic Development Area,1B,39,Mixed Use,North Station Economic Development Area GENERAL AREA,10,General Area,812531.14306641,6577.86652693,GAART39,812531.143066406,6577.86652692627
4216,GENERAL AREA,North Station Economic Development Area,1B,39,Mixed Use,North Station Economic Development Area GENERAL AREA,10,General Area,101983.2265625,1503.94671809,GAART39,101983.2265625,1503.94671809041
4217,OS,North Station Economic Development Area,1B,39,Open Space,North Station Economic Development Area OS,,Open Space,1412736.5,7942.16596728,OSART39,1412736.5,7942.16596727892
4218,OS-RC,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-RC,,Recreation Open Space,1187.20263672,218.25151623,OSRCART54,1187.20263671875,218.251516233785
4219,MFR/LS,North End Neighborhood,1B/1J/1K/1L,54,Residential,North End Neighborhood MFR/LS,3,Multifamily Residential/Local Services,141146.25805664,3350.33163344,MFR/LSART54A,141146.258056641,3350.33163344369
4220,OS-CM,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-CM,,Cemetery Open Space,103707.57739258,1445.13770716,OSCMART54,103707.577392578,1445.13770716235
4221,OS-P,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-P,,Parkland Open Space,40820.12670898,819.72638135,OSPART54,40820.1267089844,819.726381353495
4222,HANOVER CC,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood HANOVER CC,3,Community Commercial,332611.73388672,5591.64970701,HCCART54,332611.733886719,5591.64970700756
4223,SALEM ST NS,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood SALEM ST NS,3,Neighborhood Shopping,168372.93212891,3134.22018339,SSNSART54,168372.932128906,3134.22018338986
4224,MFR/LS,North End Neighborhood,1B/1J/1K/1L,54,Residential,North End Neighborhood MFR/LS,3,Multifamily Residential/Local Services,13082.61010742,502.22758685,MFR/LSART54A,13082.6101074219,502.227586853414
4225,MFR/LS,North End Neighborhood,1B/1J/1K/1L,54,Residential,North End Neighborhood MFR/LS,3,Multifamily Residential/Local Services,44513.11767578,1144.74924834,MFR/LSART54A,44513.1176757812,1144.74924833519
4226,OS-RC,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-RC,,Recreation Open Space,58873.2644043,1043.6535906,OSRCART54,58873.2644042969,1043.65359059583
4227,NORTH WASHINGTON ST CC,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood NORTH WASHINGTON ST CC,3,Community Commercial,128552.24267578,2490.7976291,NWSCCART54,128552.242675781,2490.79762910098
4228,MFR/LS,North End Neighborhood,1B/1J/1K/1L,54,Residential,North End Neighborhood MFR/LS,3,Multifamily Residential/Local Services,115862.74072266,1714.33678248,MFR/LSART54A,115862.740722656,1714.33678247814
4229,WATERFRONT NS,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood WATERFRONT NS,3,Neighborhood Shopping,53382.86499023,1005.56152667,WNSART54,53382.8649902344,1005.56152666826
4230,COMMERCIAL WHARF NS,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood COMMERCIAL WHARF NS,3,Neighborhood Shopping,29372.65722656,782.58092962,CWNSART54,29372.6572265625,782.580929615221
4231,MERCANTILE NS,North End Neighborhood,1B/1J/1K/1L,54,Business,North End Neighborhood MERCANTILE NS,3,Neighborhood Shopping,62057.42480469,1088.04472765,MNSART54,62057.4248046875,1088.04472764639
4232,OS-UP,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-UP,,Urban Plaza Open Space,7106.40795898,343.27742244,OSUPART54,7106.40795898438,343.27742243589
4233,OS-RC,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-RC,,Recreation Open Space,14266.96508789,588.41202996,OSRCART54,14266.9650878906,588.412029955315
4234,OS-UP,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-UP,,Urban Plaza Open Space,38720.61328125,1122.85965746,OSUPART54,38720.61328125,1122.85965745642
4235,OS-P,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-P,,Parkland Open Space,9733.89477539,524.92323491,OSPART54,9733.89477539062,524.923234914456
4236,OS-RC,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-RC,,Recreation Open Space,5385.45898438,325.63346672,OSRCART54,5385.458984375,325.633466724523
4237,OS-RC,North End Neighborhood,1B/1J/1K/1L,54,Open Space,North End Neighborhood OS-RC,,Recreation Open Space,13472.0222168,521.24311841,OSRCART54,13472.0222167969,521.243118414295
4238,MFR,North End Neighborhood,1B/1J/1K/1L,54,Residential,North End Neighborhood MFR,3,Multifamily Residential,2258565.69165039,22126.21908255,MFRART54A,2258565.69165039,22126.2190825462
4239,4,Central Artery Special,1Xa-1Xb,49,Mixed Use,Central Artery Special 4,,Central Artery Area,12790.6105957,580.03898044,4ART49,12790.6105957031,580.03898044228
4240,ST GERMAIN STREET PROTECTION AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center ST GERMAIN STREET PROTECTION AREA,2,Protection Area,146329.24560547,1898.31080876,SGSPAART41,146329.245605469,1898.31080876025
4241,OS-A,Huntington Avenue/Prudential Center,1D,41,Open Space,Huntington Avenue/Prudential Center OS-A,,Air-Right Open Space,207515.04321289,6410.38162876,OSAART41,207515.043212891,6410.38162876367
4242,CHRISTIAN SCIENCE INSTITUTIONAL AREA,Huntington Avenue/Prudential Center,1D,41,Comm/Instit,Huntington Avenue/Prudential Center CHRISTIAN SCIENCE INSTITUTIONAL AREA,2,Institutional,624476.96777344,3690.0980497,CSIAART41,624476.967773438,3690.09804970355
4243,MASSACHUSETTS AVENUE/BELVIDERE STREET PROTECTION AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center MASSACHUSETTS AVENUE/BELVIDERE STREET PROTECTION AREA,4,Protection Area,303392.24145508,5533.47939544,MASPAART41,303392.241455078,5533.4793954441
4244,ST BOTOLPH STREET PROTECTION AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center ST BOTOLPH STREET PROTECTION AREA,2,Protection Area,826686.17626953,4737.08408323,SBSPAART41,826686.176269531,4737.08408323204
4245,ST CECILIA SPECIAL STUDY AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center ST CECILIA SPECIAL STUDY AREA,7,Special Study Area,309141.14331055,2484.29859829,SCSSAART41,309141.143310547,2484.29859829348
4246,GENERAL AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center GENERAL AREA,10,General Area,2025282.41894531,7590.17133096,GAART41,2025282.41894531,7590.17133095909
4247,HUNTINGTON AVENUE BOULEVARD AREA,Huntington Avenue/Prudential Center,1D,41,Mixed Use,Huntington Avenue/Prudential Center HUNTINGTON AVENUE BOULEVARD AREA,8,Huntington Avenue Boulevard Area,385958.25268555,3817.00547181,HABAART41,385958.252685547,3817.00547180517
4248,GENERAL AREA,Harborpark: Fort Point Waterfront,4A/4B,42E,Mixed Use,Harborpark: Fort Point Waterfront GENERAL AREA,4.25,General Area,3232744.02612305,10087.00172014,GAART42E,3232744.02612305,10087.0017201448
4249,WATERFRONT TRANSITION ZONE,Harborpark: Fort Point Waterfront,4A/4B,42E,Business,Harborpark: Fort Point Waterfront WATERFRONT TRANSITION ZONE,3,Waterfront Transition Zone,504999.92944336,3314.11220726,WTZART42E,504999.929443359,3314.11220725961
4250,NORTHERN AVENUE TRANSITION ZONE,Harborpark: Fort Point Waterfront,4A/4B,42E,Business,Harborpark: Fort Point Waterfront NORTHERN AVENUE TRANSITION ZONE,4.25,Transition Zone,147769.53637695,2869.45206255,NATZART42E,147769.536376953,2869.45206254836
4251,WATERFRONT TRANSITION ZONE,Harborpark: Fort Point Waterfront,4A/4B,42E,Business,Harborpark: Fort Point Waterfront WATERFRONT TRANSITION ZONE,3,Waterfront Transition Zone,4365908.62182617,11411.15110493,WTZART42E,4365908.62182617,11411.1511049328
4252,BOSTON WHARF TRANSITION ZONE,Harborpark: Fort Point Waterfront,4A/4B,42E,Business,Harborpark: Fort Point Waterfront BOSTON WHARF TRANSITION ZONE,4,Transition Zone,134690.91088867,3677.6233133,BWTZART42E,134690.910888672,3677.62331330238
4253,MFR-2,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-2,4,Multifamily Residential,463229.29296875,4719.83935759,MFR2ART66A,463229.29296875,4719.8393575878
4254,MFR-1,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-1,4,Multifamily Residential,852689.52392578,6389.49291324,MFR1ART66A,852689.523925781,6389.49291324468
4255,MFR-1,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-1,4,Multifamily Residential,43106.31396484,1235.59322881,MFR1ART66A,43106.3139648438,1235.59322881054
4256,IS,Fenway Neighborhood,1Q,66,Comm/Instit,Fenway Neighborhood IS,8,Institutional,3012428.24560547,10546.32398835,ISART66,3012428.24560547,10546.323988345
4257,MFR-2,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-2,4,Multifamily Residential,60827.37841797,1041.40572637,MFR2ART66A,60827.3784179688,1041.40572636578
4258,MFR-2,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-2,4,Multifamily Residential,175407.48950195,1767.44196793,MFR2ART66A,175407.489501953,1767.44196793337
4259,Mass Ave NS-1,Fenway Neighborhood,1Q,66,Business,Fenway Neighborhood Mass Ave NS-1,4,Neighborhood Shopping,177297.91821289,2261.14184457,MANS1ART66,177297.918212891,2261.14184457
4260,Mass Ave NS-2,Fenway Neighborhood,1Q,66,Business,Fenway Neighborhood Mass Ave NS-2,5,Neighborhood Shopping,175709.69482422,2041.79665347,MANS2ART66,175709.694824219,2041.79665347492
4261,CUF,Fenway Neighborhood,1Q,66,Comm/Instit,Fenway Neighborhood CUF,4,Cultural Facilities,86584.74853516,1297.33232231,CUFART66,86584.7485351562,1297.33232230547
4262,MFR/LS,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR/LS,4,Multifamily Residential/Local Services,14133.76953125,488.28667384,MFR/LSART66A,14133.76953125,488.286673835994
4263,OS-UP,Fenway Neighborhood,1Q,66,Open Space,Fenway Neighborhood OS-UP,,Urban Plaza Open Space,12869.67138672,609.94921419,OSUPART66,12869.6713867188,609.94921418605
4264,Westland Ave NS-1,Fenway Neighborhood,1Q,66,Business,Fenway Neighborhood Westland Ave NS-1,4,Neighborhood Shopping,64208.39868164,1049.72295543,WANS1ART66,64208.3986816406,1049.72295542703
4265,OS-P,Fenway Neighborhood,1Q,66,Open Space,Fenway Neighborhood OS-P,,Parkland Open Space,30960.60302734,920.29714844,OSPART66,30960.6030273438,920.297148435032
4266,OS-RC,Fenway Neighborhood,1Q,66,Open Space,Fenway Neighborhood OS-RC,,Recreation Open Space,10399.63671875,414.20547619,OSRCART66,10399.63671875,414.205476185488
4267,IS,Fenway Neighborhood,1Q,66,Comm/Instit,Fenway Neighborhood IS,4,Institutional,87365.35083008,1617.11000611,ISART66,87365.3508300781,1617.11000610716
4268,MFR/LS,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR/LS,4,Multifamily Residential/Local Services,44433.76831055,845.52033069,MFR/LSART66A,44433.7683105469,845.520330685072
4269,OS-G,Fenway Neighborhood,1Q,66,Open Space,Fenway Neighborhood OS-G,,Community Garden Open Space,16186.28759766,527.03641287,OSGART66,16186.2875976562,527.036412872211
4270,NI,Fenway Neighborhood,1Q,66,Comm/Instit,Fenway Neighborhood NI,4,Neighborhood Institutional,43982.12524414,995.21342032,NIART66,43982.1252441406,995.213420322049
4271,NI,Fenway Neighborhood,1Q,66,Comm/Instit,Fenway Neighborhood NI,4,Neighborhood Institutional,31292.72924805,750.71971572,NIART66,31292.7292480469,750.719715721003
4272,MFR-1,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR-1,4,Multifamily Residential,11675.6887207,430.38479635,MFR1ART66A,11675.6887207031,430.384796353339
4273,Huntington Ave NS-2,Fenway Neighborhood,1Q,66,Business,Fenway Neighborhood Huntington Ave NS-2,5,Neighborhood Shopping,218874.42651367,2965.0742113,HANS2ART66,218874.426513672,2965.07421129828
4274,MFR/LS,Fenway Neighborhood,1Q,66,Residential,Fenway Neighborhood MFR/LS,4,Multifamily Residential/Local Services,39716.53979492,853.72243073,MFR/LSART66A,39716.5397949219,853.722430730984
4275,Mass Ave NS-2,Fenway Neighborhood,1Q,66,Business,Fenway Neighborhood Mass Ave NS-2,5,Neighborhood Shopping,42518.98388672,901.61762125,MANS2ART66,42518.9838867188,901.617621254759
